ANO_CONVOCATORIA,CODIGO_PROYECTO,TITULO_PROYECTO,FECHA_APROBACION,ANO_APROBACION,ENTIDAD,CONVOCATORIA,DESCRIPCION_FINANCIACION,PROGRAMA,AREA_TEMATICA,TIPO_PROYECTO,DEPARTAMENTO_ENTIDAD,CIUDAD_ENTIDAD,COD_DANE_ENT,DEPARTAMENTO_PROYECTO,CIUDAD_PROYECTO,COD_DANE_PRY
"2,014","111,865,842,613",Dinamica de la expresion genica durante la maduracion in vitro de oocitos bovinos de tres razas y exploracion de marcadores de competencia embrionaria.  ,24/10/2014,"2,014",UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE MEDELLIN,658-2014 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION EN CIENCIAS BASICAS,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL EN CIENCIAS BASICAS,INVESTIGACION BASICA ORIENTADA,PROYECTO,ANTIOQUIA,MEDELLIN,05001,ANTIOQUIA,SANTA FE DE ANTIOQUIA,05042
"2,014","111,565,843,636",Diseno de nanoestructuras siliceas hidrofobicas para la inmovilizacion de lipasa de Thermomyces lanuginosus. Aplicacion en la sintesis de 4-MCG con potencial uso como filtro solar   ,10/11/2014 12:00:00 AM,"2,014",UNIVERSIDAD DE ANTIOQUIA - UDEA,658-2014 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION EN CIENCIAS BASICAS,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL EN CIENCIAS BASICAS,INVESTIGACION BASICA ORIENTADA,PROYECTO,ANTIOQUIA,MEDELLIN,05001,ANTIOQUIA,MEDELLIN,05001
"2,014","111,865,843,127",Un metodo de Galerkin discontinuo hibridizable para las ecuaciones de Maxwell en tiempo armonico y bajas frecuencias,26/11/2014,"2,014",UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE MEDELLIN,658-2014 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION EN CIENCIAS BASICAS,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL EN CIENCIAS BASICAS,INVESTIGACION BASICA ORIENTADA,PROYECTO,ANTIOQUIA,MEDELLIN,05001,ANTIOQUIA,MEDELLIN,05001
"2,014","111,665,842,655",SINTESIS DE DERIVADOS DE 2-AMINO-6-PIRIDINO-4-TIENILNICOTINONITRILOS COMO BLOQUES CONSTRUCTORES DE SISTEMAS CON POTENCIALES APLICACIONES FARMACOLOGICAS Y TECNOLOGICAS,12/11/2014 12:00:00 AM,"2,014",UNIVERSIDAD DEL ATLANTICO,658-2014 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION EN CIENCIAS BASICAS,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL EN CIENCIAS BASICAS,INVESTIGACION BASICA ORIENTADA,PROYECTO,ATLANTICO,BARRANQUILLA,08001,ATLANTICO,BARRANQUILLA,08001
"2,014","120,665,843,337",Estudio del Efecto Magnetocalorico en Oxidos Magneticos Nanoestructurados,24/11/2014,"2,014",UNIVERSIDAD DE MEDELLIN - UDEM,658-2014 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION EN CIENCIAS BASICAS,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL EN CIENCIAS BASICAS,INVESTIGACION BASICA ORIENTADA,PROYECTO,ANTIOQUIA,MEDELLIN,05001,ANTIOQUIA,MEDELLIN,05001
"2,014","111,265,843,365",Sintesis de peptidos para la modificacion de soportes celulares basados en quitosano.,13/11/2014,"2,014",UNIVERSIDAD DE ANTIOQUIA - UDEA,658-2014 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION EN CIENCIAS BASICAS,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL EN CIENCIAS BASICAS,INVESTIGACION BASICA ORIENTADA,PROYECTO,ANTIOQUIA,MEDELLIN,05001,ANTIOQUIA,MEDELLIN,05001
"2,014","121,065,842,410",Estudio magneto-reologico de suspensiones de fibras de celulosa modificadas con nanoparticulas magneticas para la obtencion de papel magnetico,24/09/2012,"2,012",UNIVERSIDAD PONTIFICIA BOLIVARIANA - SEDE MEDELLIN,658-2014 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION EN CIENCIAS BASICAS,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL EN CIENCIAS BASICAS,INVESTIGACION BASICA ORIENTADA,PROYECTO,ANTIOQUIA,MEDELLIN,05001,ANTIOQUIA,MEDELLIN,05001
"2,014","123,365,843,022",Desarrollo de un Modelo Estructural y Dinamico de Ciencia de Redes por Cienciometria,21/11/2014,"2,014",UNIVERSIDAD ANTONIO NARINO - SEDE BOGOTA - U.A.N.,658-2014 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION EN CIENCIAS BASICAS,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL EN CIENCIAS BASICAS,INVESTIGACION BASICA ORIENTADA,PROYECTO,BOGOTA D. C.,BOGOTA D.C.,11001,BOGOTA D. C.,BOGOTA D.C.,11001
"2,014","120,365,842,801",Determinacion de las condiciones energeticas ideales para el dopado molecular de semiconductores organicos,24/11/2014,"2,014",PONTIFICIA UNIVERSIDAD JAVERIANA - PUJ - SEDE BOGOTA,658-2014 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION EN CIENCIAS BASICAS,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL EN CIENCIAS BASICAS,INVESTIGACION BASICA ORIENTADA,PROYECTO,BOGOTA D. C.,BOGOTA D.C.,11001,BOGOTA D. C.,BOGOTA D.C.,11001
"2,014","111,665,843,428",DIVERSIFICACION MOLECULAR DEL NUCLEO  4-AMIDO-TETRAHIDROQUINOLINICO VIA  REACCIONES DE CICLOADICION EVALUACION Y ESTUDIO DE LAS APLICACIONES BIOTECNOLOGICAS POTENCIALES.,12/11/2014 12:00:00 AM,"2,014",UNIVERSIDAD DEL ATLANTICO,658-2014 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION EN CIENCIAS BASICAS,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL EN CIENCIAS BASICAS,INVESTIGACION BASICA ORIENTADA,PROYECTO,ATLANTICO,BARRANQUILLA,08001,ATLANTICO,BARRANQUILLA,08001
"2,014","120,465,843,601",Estudio de la reaccion Oxa-Michael intramolecular sobre esteres y lactonas ab-insaturados-a-nitrogenados. Posible aplicacion a la sintesis de bengazol A y analogos.,12/11/2014 12:00:00 AM,"2,014",UNIVERSIDAD DE LOS ANDES - UNIANDES,658-2014 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION EN CIENCIAS BASICAS,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL EN CIENCIAS BASICAS,INVESTIGACION BASICA ORIENTADA,PROYECTO,BOGOTA D. C.,BOGOTA D.C.,11001,BOGOTA D. C.,BOGOTA D.C.,11001
"2,015","111,571,249,970",DINOFLAGELADOS TECADOS DE AGUAS CONTINENTALES LENITICAS COLOMBIANAS ASPECTOS TAXONOMICOS MOLECULARES Y ECOLOGICOS,15/12/2016,"2,016",UNIVERSIDAD DE ANTIOQUIA - UDEA,712-2015 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION EN CIENCIAS BASICAS,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL EN CIENCIAS BASICAS,BIOLOGIA,PROYECTO,ANTIOQUIA,MEDELLIN,05001,ANTIOQUIA,MEDELLIN,05001
"2,014","211,765,843,111",Biomateriales a partir de fuentes renovables. Recuperacion del acido trans-aconitico a partir de vinazas residuales de empresas sucro-alcoholeras del Valle del Cauca y sintesis de bio-plasticos,13/11/2014,"2,014",UNIVERSIDAD ICESI,658-2014 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION EN CIENCIAS BASICAS,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL EN CIENCIAS BASICAS,INVESTIGACION BASICA ORIENTADA,PROYECTO,VALLE DEL CAUCA,CALI,76001,VALLE DEL CAUCA,CALI,76001
"2,014","111,765,842,382",DINAMICA DE LA SUCESION VEGETAL EN CRONOSECUENCIA DE BOSQUES SECOS SECUNDARIOS EN LOS DEPARTAMENTOS DEL  MAGDALENA Y LA GUAJIRA COLOMBIA.,24/10/2014,"2,014",UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA,658-2014 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION EN CIENCIAS BASICAS,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL EN CIENCIAS BASICAS,INVESTIGACION BASICA ORIENTADA,PROYECTO,MAGDALENA,SANTA MARTA,47001,MAGDALENA,SANTA MARTA,47001
"2,014","111,365,842,539",Modelado computacional para simular la distribucion de contaminantes liquidos y sus efectos en la dinamica poblacional de una especie que habita en un medio acuatico,20/11/2014,"2,014",UNIVERSIDAD DEL QUINDIO - UNIQUINDIO,658-2014 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION EN CIENCIAS BASICAS,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL EN CIENCIAS BASICAS,INVESTIGACION BASICA ORIENTADA,PROYECTO,QUINDIO,ARMENIA,63001,QUINDIO,ARMENIA,63001
"2,014","110,665,842,384",COMBI-LIPASAS PARA LA OPTIMIZACION DE LA PRODUCCION ENZIMATICA DE BIODIESEL.,26/11/2014,"2,014",UNIVERSIDAD DEL VALLE - UNIVALLE,658-2014 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION EN CIENCIAS BASICAS,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL EN CIENCIAS BASICAS,INVESTIGACION BASICA ORIENTADA,PROYECTO,VALLE DEL CAUCA,CALI,76001,VALLE DEL CAUCA,CALI,76001
"2,014","120,365,842,391",Analisis de riesgo de extincion de la flora endemica de los paramos y la alta montana de Colombia,24/10/2014,"2,014",PONTIFICIA UNIVERSIDAD JAVERIANA - PUJ - SEDE BOGOTA,658-2014 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION EN CIENCIAS BASICAS,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL EN CIENCIAS BASICAS,INVESTIGACION BASICA ORIENTADA,PROYECTO,BOGOTA D. C.,BOGOTA D.C.,11001,BOGOTA D. C.,BOGOTA D.C.,11001
"2,014","129,965,843,530",Caracterizacion de grupos filogeneticos genes de  virulencia y patron de susceptibilidad  de Escherichia coli uropatogena de la zona Metropolitana de Bucaramanga.,01/12/2014 12:00:00 AM,"2,014",UNIVERSIDAD DE SANTANDER - UDES- SEDE BUCARAMANGA ,658-2014 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION EN CIENCIAS BASICAS,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL EN CIENCIAS BASICAS,INVESTIGACION BASICA ORIENTADA,PROYECTO,SANTANDER,BUCARAMANGA,68001,SANTANDER,BUCARAMANGA,68001
"2,014","120,365,843,570",EVALUACION DEL USO INDEPENDIENTE Y COMBINADO DE LA FOTOCATALISIS Y LA ACCION DE HONGOS DE PODREDUMBRE BLANCA EN LA DEGRADACION DE POLIETILENO DE BAJA DENSIDAD.,26/11/2014,"2,014",PONTIFICIA UNIVERSIDAD JAVERIANA - PUJ - SEDE BOGOTA,658-2014 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION EN CIENCIAS BASICAS,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL EN CIENCIAS BASICAS,INVESTIGACION BASICA ORIENTADA,PROYECTO,BOGOTA D. C.,BOGOTA D.C.,11001,BOGOTA D. C.,BOGOTA D.C.,11001
"2,014","212,465,843,948",Innovacion en Modelos Cuanticos Multiescala Aplicados a Sistemas Biomoleculares Analisis de la Interaccion Peptido-Complejo Mayor de Histocompatibilidad Clase II DR1,21/10/2014,"2,014",FUNDACION INSTITUTO DE INMUNOLOGIA DE COLOMBIA - FIDIC,658-2014 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION EN CIENCIAS BASICAS,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL EN CIENCIAS BASICAS,INVESTIGACION BASICA ORIENTADA,PROYECTO,BOGOTA D. C.,BOGOTA D.C.,11001,BOGOTA D. C.,BOGOTA D.C.,11001
"2,014","111,865,843,299",Diseno y evaluacion de la actividad antimicrobiana de peptidos basados en el estudio bioinformatico de proteinas,07/11/2014 12:00:00 AM,"2,014",UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE MEDELLIN,658-2014 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION EN CIENCIAS BASICAS,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL EN CIENCIAS BASICAS,INVESTIGACION BASICA ORIENTADA,PROYECTO,ANTIOQUIA,MEDELLIN,05001,ANTIOQUIA,MEDELLIN,05001
"2,014","111,365,842,647",ESTUDIO DE LA INFLUENCIA DE LOS ELECTROLITOS DE NaCl Y Na2SO4 EN ELECTRODOS DE CARBON ACTIVADO OBTENIDO DEL PRECURSOR GUADUA PARA EL DESARROLLO DE SUPERCAPACITORES FLEXIBLES,25/11/2014,"2,014",UNIVERSIDAD DEL QUINDIO - UNIQUINDIO,658-2014 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION EN CIENCIAS BASICAS,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL EN CIENCIAS BASICAS,INVESTIGACION BASICA ORIENTADA,PROYECTO,QUINDIO,ARMENIA,63001,QUINDIO,ARMENIA,63001
"2,014","113,165,842,859",USO DEL CONOCIMIENTO TRADICIONAL PARA EL CONTROL DEL HONGO FITOPATOGENO Moniliophthera roreri CON EXTRACTOS VEGETALES DE ARVENSES ASOCIADAS A PLANTACIONES DE CACAO.,07/11/2014 12:00:00 AM,"2,014",UNIVERSIDAD DE LA AMAZONIA,658-2014 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION EN CIENCIAS BASICAS,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL EN CIENCIAS BASICAS,INVESTIGACION BASICA ORIENTADA,PROYECTO,CAQUETA,FLORENCIA,18001,CAQUETA,FLORENCIA,18001
"2,014","30,165,843,866",Uso de antibioticos para promocion de crecimiento tratamiento y prevencion de enfermedades en animales de produccion para consumo humano ¿Una fuente de resistencia a Antibioticos?,02/12/2014 12:00:00 AM,"2,014",SECRETARIA DISTRITAL DE SALUD DE BOGOTA,658-2014 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION EN CIENCIAS BASICAS,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL EN CIENCIAS BASICAS,INVESTIGACION BASICA ORIENTADA,PROYECTO,BOGOTA D. C.,BOGOTA D.C.,11001,BOGOTA D. C.,BOGOTA D.C.,11001
"2,014","110,165,843,070",Sintesis de aductos peptido- dendrimeros para el diseno y construccion de biosensores Fase II,12/11/2014 12:00:00 AM,"2,014",UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,658-2014 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION EN CIENCIAS BASICAS,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL EN CIENCIAS BASICAS,INVESTIGACION BASICA ORIENTADA,PROYECTO,BOGOTA D. C.,BOGOTA D.C.,11001,BOGOTA D. C.,BOGOTA D.C.,11001
"2,014","110,165,842,380",Evaluacion Genomica Asociada al sindrome de hipertension pulmonar en pollos de engorde en condiciones de hipoxia,24/10/2014,"2,014",UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,658-2014 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION EN CIENCIAS BASICAS,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL EN CIENCIAS BASICAS,INVESTIGACION BASICA ORIENTADA,PROYECTO,BOGOTA D. C.,BOGOTA D.C.,11001,BOGOTA D. C.,BOGOTA D.C.,11001
"2,014","120,365,843,282",Busqueda de nuevos sutratos de siembra transformando residuos lignocelulosicos de la industria maderera con estrategias biologicas ,07/11/2014 12:00:00 AM,"2,014",PONTIFICIA UNIVERSIDAD JAVERIANA - PUJ - SEDE BOGOTA,658-2014 CONVOCATORIA PARA PROYECTOS DE INVESTIGACION EN CIENCIAS BASICAS,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL EN CIENCIAS BASICAS,INVESTIGACION BASICA ORIENTADA,PROYECTO,BOGOTA D. C.,BOGOTA D.C.,11001,BOGOTA D. C.,BOGOTA D.C.,11001
"2,014","121,566,141,817",Desarrollo de un modelo de acompanamiento para el fortalecimiento pedagogico de profesores de programas de licenciatura en Matematicas y lenguas de la region caribe colombiana,14/08/2014,"2,014",UNIVERSIDAD DEL NORTE - UNINORTE,661-2014 CONVOCATORIA PARA PROGRAMAS DE CTI EN EDUCACION,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL DE ESTUDIOS CIENTIFICOS EN EDUCACION,SISTEMA EDUCATIVO GESTION PARTICIPACION DESCENTRALIZACION Y FINANCIACION.,PROGRAMA,ATLANTICO,BARRANQUILLA,08001,ATLANTICO,BARRANQUILLA,08001
"2,014","141,966,144,765",Arquitectura pedagogica didactica y tecnologica para la formacion de profesores en y para la diversidad,05/10/2014 12:00:00 AM,"2,014",CORPORACION UNIVERSITARIA RAFAEL NUNEZ,661-2014 CONVOCATORIA PARA PROGRAMAS DE CTI EN EDUCACION,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL DE ESTUDIOS CIENTIFICOS EN EDUCACION,SISTEMA EDUCATIVO GESTION PARTICIPACION DESCENTRALIZACION Y FINANCIACION.,PROGRAMA,BOLIVAR,CARTAGENA DE INDIAS,13001,BOLIVAR,CARTAGENA DE INDIAS,13001
"2,014","127,866,141,872",Ciudadania desde el aula Programa de estrategias y orientaciones didacticas para educar en competencias ciudadanas en la provincia de Guanenta,14/08/2014,"2,014",FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL,661-2014 CONVOCATORIA PARA PROGRAMAS DE CTI EN EDUCACION,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL DE ESTUDIOS CIENTIFICOS EN EDUCACION,SISTEMA EDUCATIVO GESTION PARTICIPACION DESCENTRALIZACION Y FINANCIACION.,PROGRAMA,SANTANDER,SAN GIL,68679,SANTANDER,SAN GIL,68679
"2,014","111,866,945,309",Modelamiento y control de trafico urbano en la ciudad de Medellin - Segunda Etapa,24/10/2014,"2,014",UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE MEDELLIN,669-2014 CONVOCATORIA PARA APOYAR PROYECTOS DE INVESTIGACION Y DESARROLLO EN INGENIERIAS - 2014,RECUPERACION CONTINGENTE CTeI,PROGRAMA NACIONAL DE ELECTRONICA TELECOMUNICACIONES E INFORMATICA,4.3.5 DISENO DE SISTEMAS DE TRANSPORTE MULTIMODALES SEGUROS EFICIENTES CONVENIENTES SOSTENIBLES Y ESTETICOS,PROYECTO,ANTIOQUIA,MEDELLIN,05001,ANTIOQUIA,MEDELLIN,05001
"2,014","121,766,945,428",Desarrollo e implementacion de indices clinicos en sistemas electronicos embebidos para monitorear los niveles de sedacion y analgesia utilizando senales registradas con monitores neurofisiologicos y hemodinamicos en procedimientos de endoscopia,17/10/2014,"2,014",UNIVERSIDAD DE SAN BUENAVENTURA - SEDE BOGOTA - USBBOG,669-2014 CONVOCATORIA PARA APOYAR PROYECTOS DE INVESTIGACION Y DESARROLLO EN INGENIERIAS - 2014,RECUPERACION CONTINGENTE CTeI,PROGRAMA NACIONAL DE ELECTRONICA TELECOMUNICACIONES E INFORMATICA,4.4.2 DESARROLLO Y PRODUCCION DE DISPOSITIVOS MEDICOS IMPLANTES QUIRURGICOS TEJIDOS ARTIFICIALES Y PROTESIS PARA LA SOLUCION DE PROBLEMATICAS ASOCIADAS QUE AFECTEN LA CALIDAD DE VIDA ,PROYECTO,BOGOTA D. C.,BOGOTA D.C.,11001,VALLE DEL CAUCA,CALI,76001
"2,014","120,266,946,643",DISENO CONSTRUCCION Y EVALUACION DE UN SISTEMA DE EXPLOSION CON VAPOR CONTINUO A ESCALA BANCO PARA EL APROVECHAMIENTO DE BIOMASA RESIDUAL DE PALMA DE ACEITE PARA LA PRODUCCION DE AZUCARES FERMENTABLES Y COMPUESTOS DE ACTIVIDAD BIOLOGICA,25/11/2014,"2,014",UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO,669-2014 CONVOCATORIA PARA APOYAR PROYECTOS DE INVESTIGACION Y DESARROLLO EN INGENIERIAS - 2014,RECUPERACION CONTINGENTE CTeI,PROGRAMA NACIONAL DE DESARROLLO TECNOLOGICO INDUSTRIAL Y CALIDAD,4.1.1 DISENO DESARROLLO Y MANUFACTURA DE EQUIPOS Y HERRAMIENTAS,PROYECTO,BOGOTA D. C.,BOGOTA D.C.,11001,BOGOTA D. C.,BOGOTA D.C.,11001
"2,014","211,766,945,362",DESARROLLO DEL CALCULO DE LA HUELLA DE CARBONO INTEGRADA CON LA METODOLOGIA DE AGRICULTURA DE PRECISION EN UN CULTIVO DE CANA DE AZUCAR EN EL VALLE DEL CAUCA.,25/11/2014,"2,014",UNIVERSIDAD ICESI,669-2014 CONVOCATORIA PARA APOYAR PROYECTOS DE INVESTIGACION Y DESARROLLO EN INGENIERIAS - 2014,RECUPERACION CONTINGENTE CTeI,PROGRAMA NACIONAL DE DESARROLLO TECNOLOGICO INDUSTRIAL Y CALIDAD,4.1.3 PROCESOS Y TECNOLOGIAS PARA MEJORAMIENTO DE LA PRODUCTIVIDAD EN CADENAS DE VALOR AGROINDUSTRIALES,PROYECTO,VALLE DEL CAUCA,CALI,76001,VALLE DEL CAUCA,CALI,76001
"2,014","110,666,945,414",Extraccion sin contacto de propiedades y contenido de humedad en tejidos vegetales empleando ondas mecanicas a frecuencias ultrasonicas (UltraVeg),25/11/2014,"2,014",UNIVERSIDAD DEL VALLE - UNIVALLE,669-2014 CONVOCATORIA PARA APOYAR PROYECTOS DE INVESTIGACION Y DESARROLLO EN INGENIERIAS - 2014,RECUPERACION CONTINGENTE CTeI,PROGRAMA NACIONAL DE DESARROLLO TECNOLOGICO INDUSTRIAL Y CALIDAD,4.1.3 PROCESOS Y TECNOLOGIAS PARA MEJORAMIENTO DE LA PRODUCTIVIDAD EN CADENAS DE VALOR AGROINDUSTRIALES,PROYECTO,VALLE DEL CAUCA,CALI,76001,VALLE DEL CAUCA,CALI,76001
"2,014","111,066,946,074",Diseno y desarrollo de un sistema prototipo en linea para el diagnostico de motores de combustion interna diesel en servicio con base en vibraciones mecanicas.  Aplicacion a los sistemas de transporte publico masivo.,25/11/2014,"2,014",UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP,669-2014 CONVOCATORIA PARA APOYAR PROYECTOS DE INVESTIGACION Y DESARROLLO EN INGENIERIAS - 2014,RECUPERACION CONTINGENTE CTeI,PROGRAMA NACIONAL DE DESARROLLO TECNOLOGICO INDUSTRIAL Y CALIDAD,4.3.6 DESARROLLO DE TECNOLOGIAS INTEGRADAS BASADAS EN DISPOSITIVOS Y COMPONENTES SISTEMAS DE POTENCIA CONTROLES COMPUTACION REDES COMUNICACIONES Y TECNOLOGIAS CIBERNETICAS,PROYECTO,RISARALDA,PEREIRA,66001,RISARALDA,PEREIRA,66001
"2,014","111,566,945,912",Caracterizacion funcional de un nuevo pigmento para uso en el sectorcosmetico a partir de fuentes naturales mediante el desarrollo de complejacion de curcumina con metales de transicion.,25/11/2014,"2,014",UNIVERSIDAD DE ANTIOQUIA - UDEA,669-2014 CONVOCATORIA PARA APOYAR PROYECTOS DE INVESTIGACION Y DESARROLLO EN INGENIERIAS - 2014,RECUPERACION CONTINGENTE CTeI,PROGRAMA NACIONAL DE DESARROLLO TECNOLOGICO INDUSTRIAL Y CALIDAD,4.4.1 DISENO DESARROLLO Y MANUFACTURA DE PRODUCTOS FARMACEUTICOS NUTRACEUTICOS BIOLOGICOS SUPLEMENTOS DIETARIOS Y COSMETICOS. INCLUYE EL DESARROLLO DE NUEVOS EXCIPIENTES MATRICES,PROYECTO,ANTIOQUIA,MEDELLIN,05001,ANTIOQUIA,MEDELLIN,05001
"2,014","226,266,946,248",Desarrollo de un suplemento dietario derivado del cacao utilizando la tecnologia de extrusion por fusion en caliente para ayudar a prevenir o reducir las enfermedades cardiovasculares,25/11/2014,"2,014",INSTITUTO DE CAPACITACION E INVESTIGACION DEL PLASTICO Y DEL CAUCHO - ICIPC,669-2014 CONVOCATORIA PARA APOYAR PROYECTOS DE INVESTIGACION Y DESARROLLO EN INGENIERIAS - 2014,RECUPERACION CONTINGENTE CTeI,PROGRAMA NACIONAL DE DESARROLLO TECNOLOGICO INDUSTRIAL Y CALIDAD,4.4.1 DISENO DESARROLLO Y MANUFACTURA DE PRODUCTOS FARMACEUTICOS NUTRACEUTICOS BIOLOGICOS SUPLEMENTOS DIETARIOS Y COSMETICOS. INCLUYE EL DESARROLLO DE NUEVOS EXCIPIENTES MATRICES,PROYECTO,ANTIOQUIA,MEDELLIN,05001,ANTIOQUIA,MEDELLIN,05001
"2,014","111,566,945,655",Desarrollo de biomateriales compuestos de matrices polimericas metalicas y ceramicas con adiciones de biovidrio e hidroxiapatita para la empresa Industrias Medicas Sampedro S.A.S,25/11/2014,"2,014",UNIVERSIDAD DE ANTIOQUIA - UDEA,669-2014 CONVOCATORIA PARA APOYAR PROYECTOS DE INVESTIGACION Y DESARROLLO EN INGENIERIAS - 2014,RECUPERACION CONTINGENTE CTeI,PROGRAMA NACIONAL DE DESARROLLO TECNOLOGICO INDUSTRIAL Y CALIDAD,4.4.2 DESARROLLO Y PRODUCCION DE DISPOSITIVOS MEDICOS IMPLANTES QUIRURGICOS TEJIDOS ARTIFICIALES Y PROTESIS PARA LA SOLUCION DE PROBLEMATICAS ASOCIADAS QUE AFECTEN LA CALIDAD DE VIDA,PROYECTO,ANTIOQUIA,MEDELLIN,05001,ANTIOQUIA,MEDELLIN,05001
"2,014","121,666,946,301",DESARROLLO E IMPLEMENTACION DEL PROCESO PARA LA FABRICACION DE TINTAS PARA IMPRESION DIGITAL SOBRE PIEZAS CERAMICAS.  PROCESO NUNCA ANTES DESARROLLADO EN AMERICA LATINA. ,25/11/2014,"2,014",UNIVERSIDAD EAFIT,669-2014 CONVOCATORIA PARA APOYAR PROYECTOS DE INVESTIGACION Y DESARROLLO EN INGENIERIAS - 2014,RECUPERACION CONTINGENTE CTeI,PROGRAMA NACIONAL DE DESARROLLO TECNOLOGICO INDUSTRIAL Y CALIDAD,4.5.1 NUEVAS ARQUITECTURAS E INGENIERIA DE PROCESOS DE PRODUCCION QUE SEAN EFICIENTES ESTABLES ECONOMICAS Y AMBIENTALMENTE SOSTENIBLES,PROYECTO,ANTIOQUIA,MEDELLIN,05001,ANTIOQUIA,MEDELLIN,05001
"2,014","111,066,946,507",Diagnostico de operacion en motores industriales operando con mezclas de combustion de gasolina y alcohol.,25/11/2014,"2,014",UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP,669-2014 CONVOCATORIA PARA APOYAR PROYECTOS DE INVESTIGACION Y DESARROLLO EN INGENIERIAS - 2014,RECUPERACION CONTINGENTE CTeI,PROGRAMA NACIONAL DE DESARROLLO TECNOLOGICO INDUSTRIAL Y CALIDAD,4.5.1 NUEVAS ARQUITECTURAS E INGENIERIA DE PROCESOS DE PRODUCCION QUE SEAN EFICIENTES ESTABLES ECONOMICAS Y AMBIENTALMENTE SOSTENIBLES,PROYECTO,RISARALDA,PEREIRA,66001,RISARALDA,PEREIRA,66001
